AT,AP,AH,TEY,CO,NOX,AP_normalized
23.861,1006.6,76.375,149.98,1.2045,56.203,-0.8579710144927623
25.827,1007.0,70.718,148.62,1.2481,56.184,-0.8115942028985614
27.669,1007.1,66.394,147.18,1.4142,56.971,-0.8000000000000079
29.657,1007.2,61.194,144.83,1.2045,56.217,-0.7884057971014544
31.745,1007.1,54.712,145.81,1.2045,56.557,-0.8000000000000079
32.845,1006.9,50.788,145.0,1.4156,57.772,-0.8231884057971149
33.882,1007.0,48.133,145.7,1.7408,56.841,-0.8115942028985614
34.166,1006.9,45.349,145.57,1.7087,57.191,-0.8231884057971149
32.756,1007.0,55.557,146.11,1.9991,54.795,-0.8115942028985614
31.115,1007.3,62.654,144.72,1.706,53.69,-0.776811594202914
31.322,1007.7,62.571,145.66,1.6163,53.871,-0.7304347826087
31.485,1007.8,61.555,144.98,1.6266,53.593,-0.7188405797101597
30.552,1008.2,62.92,146.06,1.7876,53.61,-0.6724637681159457
28.75,1008.7,67.784,146.81,1.6111,53.03,-0.6144927536231912
27.487,1009.0,72.626,147.09,1.6915,53.294,-0.5797101449275439
27.063,1009.2,74.151,145.62,2.4334,55.963,-0.5565217391304369
26.61,1009.4,76.808,145.92,2.399,55.724,-0.533333333333343
26.33,1009.4,77.802,145.11,2.409,56.19,-0.533333333333343
26.051,1009.4,79.087,146.23,1.7687,54.731,-0.533333333333343
25.508,1009.5,80.172,147.02,1.9281,54.566,-0.5217391304347895
24.611,1009.6,82.353,148.35,1.7481,54.044,-0.510144927536236
24.067,1009.4,84.181,147.61,1.3477,52.666,-0.533333333333343
23.735,1009.4,85.154,148.63,1.4031,52.735,-0.533333333333343
23.427,1009.7,85.488,148.0,1.4447,52.565,-0.49855072463768246
23.635,1010.1,85.966,149.03,1.2045,51.598,-0.4521739130434816
25.551,1010.5,81.232,146.08,1.2045,55.238,-0.4057971014492807
27.82,1010.6,68.852,148.46,1.2045,51.851,-0.3942028985507272
29.191,1010.5,60.917,148.11,1.2045,51.692,-0.4057971014492807
30.421,1010.4,56.297,145.33,1.2045,53.198,-0.4173913043478342
31.165,1010.4,52.708,146.48,1.2096,53.91,-0.4173913043478342
31.824,1010.4,49.851,145.93,1.5777,54.198,-0.4173913043478342
32.011,1010.4,48.634,146.26,1.6633,53.76,-0.4173913043478342
31.788,1010.4,47.357,147.89,1.8039,55.349,-0.4173913043478342
31.461,1010.4,47.807,147.78,1.3369,55.703,-0.4173913043478342
30.851,1010.4,50.592,147.19,1.5395,56.267,-0.4173913043478342
29.946,1010.3,55.463,146.65,1.6009,55.134,-0.42898550724638773
28.713,1010.6,61.879,147.41,1.8107,53.926,-0.3942028985507272
27.542,1011.1,69.23,146.98,1.8104,52.348,-0.33623188405797283
26.897,1011.4,73.131,148.3,1.673,51.616,-0.30144927536232546
26.535,1011.7,71.276,147.57,1.7316,54.507,-0.2666666666666649
25.893,1011.7,72.621,148.45,1.5884,54.568,-0.2666666666666649
25.551,1011.7,74.591,147.09,1.7912,55.612,-0.2666666666666649
25.246,1011.3,76.579,146.8,1.8214,54.997,-0.31304347826087897
25.044,1011.2,76.945,146.95,1.8027,55.274,-0.3246376811594193
24.718,1011.5,76.938,148.81,2.1055,55.451,-0.28985507246377196
24.12,1011.5,78.329,148.83,1.2045,54.113,-0.28985507246377196
23.747,1011.4,79.558,149.68,1.2045,54.098,-0.30144927536232546
23.352,1011.7,81.92,148.87,1.4562,55.039,-0.2666666666666649
23.712,1011.9,82.178,149.18,1.4358,54.568,-0.24347826086957106
25.997,1012.0,74.953,148.12,1.5479,54.236,-0.23188405797101755
27.434,1012.1,69.468,146.97,1.6242,54.332,-0.22028985507246404
28.833,1012.3,59.677,146.93,1.2171,53.201,-0.19710144927537018
30.129,1012.2,53.844,146.63,1.2045,54.711,-0.20869565217391053
30.904,1011.9,51.076,146.89,1.4663,55.098,-0.24347826086957106
31.303,1011.8,48.051,147.13,1.9372,55.223,-0.2550724637681246
31.744,1011.5,45.929,146.59,2.0993,55.96,-0.28985507246377196
31.698,1011.3,48.484,147.52,1.9566,54.137,-0.31304347826087897
31.157,1011.1,50.087,146.7,1.2045,54.068,-0.33623188405797283
30.283,1010.7,54.083,147.41,1.3038,53.599,-0.3826086956521737
29.43,1010.6,55.714,147.1,1.348,54.009,-0.3942028985507272
28.492,1010.6,61.982,147.16,1.9617,55.217,-0.3942028985507272
27.675,1010.9,66.993,147.51,1.9225,54.565,-0.35942028985507984
27.296,1011.4,70.226,147.37,1.9741,54.252,-0.30144927536232546
27.065,1011.2,70.424,147.42,1.5648,53.467,-0.3246376811594193
26.647,1011.7,69.144,147.39,1.5483,54.987,-0.2666666666666649
25.302,1011.9,74.195,131.72,2.0381,53.479,-0.24347826086957106
24.475,1012.0,77.069,132.02,1.5374,52.556,-0.23188405797101755
23.754,1011.9,75.531,133.07,1.3763,54.025,-0.24347826086957106
23.216,1011.6,79.718,132.92,1.5867,54.17,-0.27826086956521845
23.018,1011.6,81.14,118.62,2.0387,50.443,-0.27826086956521845
22.806,1011.5,83.473,106.85,3.8628,51.094,-0.28985507246377196
23.966,1011.9,80.953,131.53,1.7357,51.817,-0.24347826086957106
25.917,1012.1,75.715,132.42,1.7173,52.894,-0.22028985507246404
27.217,1012.4,67.8,121.5,2.4669,50.34,-0.18550724637681668
27.619,1012.3,66.206,147.91,1.4434,54.724,-0.19710144927537018
28.613,1012.2,61.659,147.4,1.391,55.526,-0.20869565217391053
28.47,1012.4,58.746,147.94,1.5526,57.719,-0.18550724637681668
28.366,1012.5,55.056,148.1,1.7095,55.406,-0.17391304347826317
28.181,1012.6,61.269,147.66,1.6235,53.584,-0.16231884057970966
28.61,1012.4,59.071,147.16,1.7741,54.714,-0.18550724637681668
28.674,1012.2,61.247,147.51,1.8539,56.298,-0.20869565217391053
28.19,1012.2,62.525,147.43,1.8704,55.961,-0.20869565217391053
27.398,1012.2,64.883,140.02,2.0586,56.137,-0.20869565217391053
26.513,1012.3,68.975,131.93,1.868,54.859,-0.19710144927537018
26.078,1012.6,69.774,131.8,2.019,54.353,-0.16231884057970966
26.183,1012.8,65.78,130.67,2.087,55.952,-0.1391304347826158
26.077,1012.9,62.769,130.08,2.1132,55.38,-0.1275362318840623
25.846,1012.8,61.473,115.79,3.0757,54.348,-0.1391304347826158
25.458,1012.4,61.353,129.52,2.3725,55.849,-0.18550724637681668
24.998,1012.0,63.585,128.96,1.9429,53.761,-0.23188405797101755
24.575,1011.5,65.525,119.87,2.512,50.649,-0.28985507246377196
23.95,1011.2,69.086,111.34,3.5129,53.53,-0.3246376811594193
24.139,1010.8,68.324,116.29,3.0024,54.832,-0.37101449275363335
23.819,1010.7,70.617,102.0,5.4003,54.856,-0.3826086956521737
24.495,1010.7,69.389,112.29,3.2863,53.958,-0.3826086956521737
25.919,1010.7,64.166,100.74,5.0633,51.942,-0.3826086956521737
26.92,1010.6,58.733,130.93,1.7459,57.585,-0.3942028985507272
27.506,1010.5,58.274,131.18,1.7463,56.989,-0.4057971014492807
27.21,1010.5,60.688,130.77,1.7838,57.153,-0.4057971014492807
27.6,1010.5,54.388,130.91,1.5725,58.032,-0.4057971014492807
28.128,1010.3,51.683,130.83,1.735,57.6,-0.42898550724638773
28.506,1010.0,51.669,130.51,1.7266,57.336,-0.4637681159420351
28.391,1009.8,52.547,130.72,2.0059,57.647,-0.4869565217391421
28.05,1009.9,55.872,130.77,1.9301,56.848,-0.4753623188405886
26.769,1010.3,59.288,128.16,2.3741,54.637,-0.42898550724638773
25.823,1010.5,65.465,130.94,2.2468,55.691,-0.4057971014492807
25.32,1010.7,69.501,131.07,2.1153,54.432,-0.3826086956521737
24.899,1010.7,70.748,130.88,2.3796,54.803,-0.3826086956521737
24.374,1010.6,70.488,115.38,3.1029,54.383,-0.3942028985507272
24.182,1010.5,68.821,108.92,3.7223,54.889,-0.4057971014492807
21.297,1012.2,72.021,121.64,2.4735,56.757,-0.20869565217391053
20.682,1011.9,73.793,123.56,2.0543,55.185,-0.24347826086957106
19.975,1011.8,74.421,110.15,3.748,58.57,-0.2550724637681246
19.298,1011.8,76.557,110.62,4.5429,60.707,-0.2550724637681246
19.038,1011.7,77.433,110.21,3.7041,59.238,-0.2666666666666649
18.921,1011.9,77.31,110.06,3.6298,58.616,-0.24347826086957106
18.925,1012.1,78.338,109.58,3.8654,59.678,-0.22028985507246404
19.529,1012.4,77.631,113.49,3.7111,60.352,-0.18550724637681668
21.55,1012.9,71.028,102.36,5.0157,56.158,-0.1275362318840623
24.084,1013.2,61.308,118.83,3.259,58.515,-0.09275362318840175
25.908,1013.5,50.884,125.45,2.0789,56.155,-0.05797101449275439
27.087,1013.5,45.471,125.37,1.9961,56.63,-0.05797101449275439
27.68,1013.4,42.924,125.97,2.2533,57.93,-0.0695652173913079
28.068,1013.5,39.703,125.29,2.6205,59.225,-0.05797101449275439
28.34,1013.4,39.447,125.31,2.5178,57.818,-0.0695652173913079
28.523,1013.4,37.62,125.47,2.6854,58.44,-0.0695652173913079
28.7,1013.4,36.353,125.41,2.4125,60.502,-0.0695652173913079
28.606,1013.5,35.645,125.62,2.4619,61.234,-0.05797101449275439
25.474,1014.3,53.395,100.59,5.5254,53.008,0.03478260869564736
24.349,1014.7,59.22,100.97,6.0641,50.411,0.08115942028986141
21.868,1014.4,67.429,100.2,7.0833,60.304,0.04637681159420087
20.987,1014.3,71.72,110.99,4.4103,54.582,0.03478260869564736
20.934,1014.0,72.97,111.29,4.2487,53.932,0.0
21.078,1013.7,73.617,108.71,4.4954,54.584,-0.03478260869564736
20.55,1013.6,77.307,110.09,4.2619,53.365,-0.04637681159420087
20.199,1013.6,80.056,116.21,3.5949,52.619,-0.04637681159420087
20.154,1013.8,81.751,126.82,2.06,50.089,-0.02318840579710703
20.022,1013.8,83.412,109.9,4.7455,53.644,-0.02318840579710703
20.88,1014.1,84.708,117.27,3.618,50.391,0.011594202898553514
23.005,1014.5,80.52,131.88,2.0681,49.822,0.05797101449275439
25.525,1015.0,66.652,131.49,2.3092,52.692,0.11594202898550877
26.971,1015.1,52.676,130.45,1.9196,54.283,0.1275362318840623
28.035,1015.1,47.921,131.19,7.0833,56.838,0.1275362318840623
29.055,1014.8,41.501,131.2,3.3085,55.841,0.09275362318840175
29.52,1014.6,37.172,130.84,2.2892,61.79,0.0695652173913079
29.753,1014.4,36.309,131.42,2.8625,64.562,0.04637681159420087
29.581,1014.1,39.981,131.56,2.7741,61.678,0.011594202898553514
29.341,1013.8,43.151,131.58,2.0127,56.495,-0.02318840579710703
29.251,1013.6,38.442,130.08,2.261,58.753,-0.04637681159420087
28.574,1013.6,45.808,112.91,3.6352,51.37,-0.04637681159420087
27.357,1013.8,52.604,130.97,2.35,54.325,-0.02318840579710703
26.151,1014.2,60.638,130.0,2.095,50.18,0.02318840579710703
24.787,1014.5,68.021,131.75,2.3532,51.039,0.05797101449275439
23.456,1014.8,74.82,130.25,2.1035,50.732,0.09275362318840175
22.674,1014.7,77.409,118.18,3.1179,51.069,0.08115942028986141
22.138,1014.6,78.614,117.99,3.5136,51.46,0.0695652173913079
21.615,1014.5,81.068,129.23,2.7757,51.773,0.05797101449275439
21.291,1014.1,83.398,131.1,2.658,52.672,0.011594202898553514
20.856,1013.9,85.57,132.18,2.6112,52.701,-0.011594202898553514
20.726,1013.8,86.162,133.09,2.2674,53.477,-0.02318840579710703
20.413,1013.8,87.585,126.26,3.0084,53.77,-0.02318840579710703
20.451,1014.1,88.489,109.36,5.1284,54.357,0.011594202898553514
20.998,1014.4,88.717,125.76,2.7035,50.189,0.04637681159420087
23.079,1014.6,82.121,120.53,2.9823,50.512,0.0695652173913079
25.792,1015.0,64.067,131.31,2.7482,53.81,0.11594202898550877
27.31,1015.1,46.467,131.64,2.0527,58.275,0.1275362318840623
28.279,1015.2,38.833,130.83,1.805,59.925,0.1391304347826158
28.911,1015.3,37.778,131.33,1.8393,61.334,0.15072463768115613
28.964,1015.2,39.581,130.43,2.0815,57.527,0.1391304347826158
28.876,1015.0,33.807,130.92,2.1786,60.258,0.11594202898550877
28.737,1014.8,31.625,131.3,2.3647,61.951,0.09275362318840175
28.15,1014.8,33.221,129.45,2.03,59.964,0.09275362318840175
27.479,1014.8,45.263,130.21,2.1371,56.374,0.09275362318840175
26.72,1014.7,43.217,107.53,4.3966,55.301,0.08115942028986141
25.769,1015.0,55.698,106.8,4.6567,54.183,0.11594202898550877
24.989,1015.2,64.014,130.82,2.3637,52.426,0.1391304347826158
24.427,1015.6,63.596,112.47,4.4245,53.335,0.18550724637681668
23.798,1015.9,66.441,121.85,3.1229,51.629,0.22028985507246404
23.049,1016.0,67.498,114.82,4.1676,53.655,0.23188405797101755
21.706,1015.9,70.686,131.15,2.8522,54.353,0.22028985507246404
20.381,1015.7,74.896,132.89,1.9286,52.048,0.19710144927537018
19.727,1015.4,76.696,121.73,3.4797,54.836,0.16231884057970966
19.327,1015.2,75.892,111.45,4.4322,56.628,0.1391304347826158
18.65,1015.0,77.602,110.94,4.4603,58.074,0.11594202898550877
18.394,1014.8,76.629,110.72,4.343,60.057,0.09275362318840175
18.994,1015.4,76.712,122.39,3.5797,58.381,0.16231884057970966
21.317,1015.8,72.293,122.65,2.7097,53.367,0.20869565217391053
24.874,1016.3,63.627,132.31,2.2979,55.318,0.2666666666666649
26.588,1016.6,56.192,132.59,1.8193,55.84,0.30144927536232546
27.749,1016.7,51.878,132.11,1.5424,55.344,0.31304347826087897
28.54,1016.9,47.855,132.15,1.5878,56.642,0.33623188405797283
28.715,1016.8,45.211,131.06,1.9935,57.3,0.3246376811594193
28.761,1016.7,45.251,130.46,2.3221,57.466,0.31304347826087897
28.652,1016.4,44.352,130.22,2.4441,56.799,0.27826086956521845
28.249,1016.5,46.117,131.6,1.9846,56.286,0.28985507246377196
27.844,1016.5,45.064,132.99,1.8311,57.084,0.28985507246377196
27.28,1016.4,44.507,109.8,3.9055,53.743,0.27826086956521845
26.368,1016.5,48.173,132.71,2.0894,57.296,0.28985507246377196
25.208,1016.8,55.11,134.7,2.0659,57.076,0.3246376811594193
24.243,1017.1,57.793,130.81,2.1468,54.496,0.35942028985507984
23.389,1017.1,61.415,129.39,2.4698,53.709,0.35942028985507984
22.806,1017.1,66.053,124.15,2.9451,53.799,0.35942028985507984
22.59,1017.1,68.346,132.76,2.5735,55.774,0.35942028985507984
21.899,1016.9,71.471,131.4,2.2343,55.105,0.33623188405797283
21.011,1016.7,73.347,110.27,4.7142,57.641,0.31304347826087897
20.035,1016.5,77.119,125.01,3.2902,54.944,0.28985507246377196
19.234,1016.4,80.563,130.1,2.0646,51.282,0.27826086956521845
18.734,1016.6,83.287,110.03,4.5141,55.853,0.30144927536232546
18.72,1017.0,83.055,110.15,4.5644,57.212,0.34782608695652634
18.819,1017.2,83.361,113.45,4.1989,57.133,0.37101449275363335
20.776,1017.5,81.044,125.56,2.5581,51.528,0.4057971014492807
23.937,1017.8,70.104,121.95,2.7836,51.231,0.4405797101449281
26.253,1018.1,59.758,131.03,1.6372,52.984,0.4753623188405886
27.428,1018.2,52.689,131.88,1.2377,52.725,0.4869565217391421
28.548,1018.1,46.625,112.41,2.8953,50.797,0.4753623188405886
29.457,1017.7,44.582,130.84,1.8339,55.248,0.42898550724638773
29.507,1017.5,43.002,130.65,1.9434,55.412,0.4057971014492807
29.223,1017.3,43.739,102.88,4.8134,49.323,0.3826086956521737
28.775,1017.2,46.72,100.66,5.3023,50.365,0.37101449275363335
28.234,1017.4,47.475,100.71,5.2502,49.923,0.3942028985507272
26.99,1017.6,52.885,101.99,5.3283,51.718,0.4173913043478342
25.582,1017.8,61.804,112.46,3.8364,51.994,0.4405797101449281
24.503,1018.1,65.602,102.99,5.2264,52.063,0.4753623188405886
23.748,1018.2,67.854,102.48,6.3047,53.558,0.4869565217391421
23.053,1018.2,69.917,101.98,6.5023,54.494,0.4869565217391421
21.829,1018.0,73.659,103.03,6.7564,58.347,0.4637681159420351
20.717,1017.7,78.546,130.2,1.9497,51.224,0.42898550724638773
20.537,1017.5,80.0,130.64,1.8349,51.376,0.4057971014492807
20.527,1017.5,79.73,131.45,2.0466,51.916,0.4057971014492807
19.995,1017.4,80.269,131.55,2.1547,53.621,0.3942028985507272
19.424,1017.5,82.797,115.09,4.0475,56.014,0.4057971014492807
19.741,1017.6,84.857,127.57,2.8745,52.537,0.4173913043478342
20.323,1018.0,85.616,125.59,2.675,51.322,0.4637681159420351
25.02,1018.4,70.854,130.99,2.4929,54.732,0.510144927536236
27.179,1018.8,55.765,131.89,1.8135,55.078,0.5565217391304369
28.724,1018.8,48.672,131.45,1.5789,57.347,0.5565217391304369
29.885,1018.8,42.825,120.08,2.4196,55.644,0.5565217391304369
30.635,1018.7,40.157,130.0,1.7329,57.426,0.5449275362318965
31.245,1018.5,39.04,129.67,1.7954,57.089,0.5217391304347895
31.398,1018.3,35.884,106.71,3.6675,52.473,0.49855072463768246
31.182,1018.1,32.655,107.02,3.6056,52.104,0.4753623188405886
30.876,1017.9,29.952,103.42,3.9967,54.314,0.4521739130434816
30.339,1017.9,30.292,100.64,4.3393,51.458,0.4521739130434816
29.349,1017.9,29.551,103.36,4.0408,56.066,0.4521739130434816
27.597,1018.0,37.289,124.25,2.1991,52.513,0.4637681159420351
24.567,1018.1,45.084,103.42,5.0966,59.308,0.4753623188405886
23.611,1018.2,45.045,100.47,6.1976,61.176,0.4869565217391421
23.319,1018.3,42.545,129.48,2.7824,59.547,0.49855072463768246
23.093,1018.1,42.901,113.15,3.4933,60.198,0.4753623188405886
22.871,1017.8,42.229,130.16,1.9003,58.863,0.4405797101449281
21.626,1017.7,43.393,130.22,2.1345,59.441,0.42898550724638773
20.277,1017.4,48.041,115.0,3.4713,61.422,0.3942028985507272
19.855,1017.4,49.883,132.19,2.0345,58.501,0.3942028985507272
19.973,1017.6,49.772,117.3,3.4586,61.734,0.4173913043478342
20.445,1018.0,49.139,115.05,3.5189,62.299,0.4637681159420351
22.193,1018.3,48.148,115.51,3.4777,59.954,0.49855072463768246
30.726,1018.9,45.893,103.19,5.9311,49.497,0.5681159420289904
31.64,1018.9,42.532,104.85,4.7823,51.054,0.5681159420289904
31.676,1018.6,40.853,109.47,3.9799,50.484,0.533333333333343
31.287,1018.3,41.401,103.72,4.7944,50.721,0.49855072463768246
31.078,1018.1,36.48,111.38,3.738,53.901,0.4753623188405886
30.197,1018.1,39.288,113.08,3.6826,53.845,0.4753623188405886
29.059,1018.1,40.528,113.26,3.9601,54.622,0.4753623188405886
27.565,1018.3,46.269,113.11,4.0613,52.949,0.49855072463768246
25.943,1018.5,55.619,113.39,4.0252,52.134,0.5217391304347895
25.108,1018.5,69.832,124.13,2.795,47.244,0.5217391304347895
24.56,1018.7,75.526,120.78,3.0835,47.659,0.5449275362318965
24.074,1018.6,77.713,126.18,2.7414,46.903,0.533333333333343
23.758,1018.6,80.085,115.94,4.2026,50.753,0.533333333333343
23.588,1018.4,82.059,108.74,5.1885,50.372,0.510144927536236
21.728,1018.1,83.025,111.93,4.9115,53.799,0.4753623188405886
23.29,1018.1,78.895,130.32,2.2386,51.275,0.4753623188405886
25.404,1018.2,69.003,130.54,2.2525,52.749,0.4869565217391421
27.191,1018.3,61.426,131.23,1.7627,53.341,0.49855072463768246
28.322,1018.0,53.54,128.85,1.2945,52.777,0.4637681159420351
29.192,1017.7,50.181,130.84,1.2137,56.081,0.42898550724638773
29.866,1017.4,46.405,130.65,2.188,55.771,0.3942028985507272
30.389,1017.1,45.588,130.74,2.3133,55.746,0.35942028985507984
30.425,1016.8,47.413,131.31,2.3674,54.983,0.3246376811594193
29.731,1016.7,48.912,131.07,2.291,54.055,0.31304347826087897
28.889,1016.3,53.83,129.08,2.4402,50.775,0.2666666666666649
27.94,1015.9,59.244,127.62,3.0013,50.274,0.22028985507246404
26.874,1015.4,65.081,129.26,2.0632,50.182,0.16231884057970966
25.931,1015.4,72.451,129.2,1.9349,48.652,0.16231884057970966
25.358,1015.5,76.333,129.56,2.0993,48.416,0.17391304347826317
25.074,1015.5,77.473,127.49,2.7059,48.516,0.17391304347826317
24.507,1015.2,77.953,128.71,2.434,49.275,0.1391304347826158
23.676,1015.1,76.271,129.03,2.7802,51.818,0.1275362318840623
22.923,1015.0,74.499,127.62,2.3042,52.3,0.11594202898550877
21.761,1014.6,74.83,130.07,2.3045,54.969,0.0695652173913079
20.794,1014.1,79.033,129.27,2.1974,55.468,0.011594202898553514
20.571,1013.8,77.635,129.13,1.9642,54.515,-0.02318840579710703
20.159,1013.8,80.963,128.93,1.8908,53.722,-0.02318840579710703
19.924,1013.9,81.815,129.21,2.266,55.01,-0.011594202898553514
20.212,1014.0,84.06,130.47,2.157,55.941,0.0
22.539,1013.9,80.131,117.91,4.1122,52.603,-0.011594202898553514
25.581,1013.9,67.129,140.14,2.11,56.499,-0.011594202898553514
27.479,1013.8,60.178,145.86,1.3432,52.988,-0.02318840579710703
29.001,1013.6,56.427,146.32,1.2045,49.064,-0.04637681159420087
30.082,1013.2,53.264,144.49,1.4299,57.39,-0.09275362318840175
30.911,1013.0,51.8,142.41,1.7608,66.102,-0.11594202898550877
31.632,1012.6,49.591,147.14,1.9175,60.47,-0.16231884057970966
32.025,1012.0,45.408,149.94,1.8089,58.809,-0.23188405797101755
31.98,1011.6,40.055,149.5,2.1747,64.606,-0.27826086956521845
31.518,1011.1,38.111,150.34,2.1749,64.748,-0.33623188405797283
30.418,1010.7,41.748,150.22,2.5282,65.167,-0.3826086956521737
28.683,1010.6,50.276,149.44,2.7635,63.337,-0.3942028985507272
26.636,1010.7,64.399,130.99,3.0482,60.887,-0.3826086956521737
25.323,1010.8,73.768,130.25,3.1315,58.049,-0.37101449275363335
24.634,1010.5,74.837,129.96,3.408,61.781,-0.4057971014492807
24.193,1010.3,75.449,130.13,3.2959,61.642,-0.42898550724638773
23.825,1010.1,78.808,130.42,3.4005,61.146,-0.4521739130434816
23.468,1010.0,81.436,131.35,3.0011,61.848,-0.4637681159420351
22.932,1009.6,83.662,131.3,2.6217,62.26,-0.510144927536236
22.665,1009.5,84.575,131.87,2.3035,52.662,-0.5217391304347895
22.186,1009.3,82.738,131.67,2.2666,51.955,-0.5449275362318965
21.847,1009.1,84.741,131.49,2.0903,51.008,-0.5681159420289904
21.489,1009.1,84.006,132.0,2.4246,52.734,-0.5681159420289904
21.338,1009.3,85.355,131.61,2.0206,51.691,-0.5449275362318965
22.488,1009.3,85.548,136.08,2.0861,53.172,-0.5449275362318965
24.847,1009.4,79.238,149.37,1.7827,52.373,-0.533333333333343
27.125,1009.6,69.128,147.79,1.5452,53.176,-0.510144927536236
28.666,1009.6,61.427,147.13,1.2921,53.85,-0.510144927536236
29.767,1009.2,57.426,146.89,1.2731,53.858,-0.5565217391304369
30.785,1009.1,57.232,147.02,1.8593,52.193,-0.5681159420289904
31.803,1008.7,52.346,147.07,1.824,52.131,-0.6144927536231912
32.566,1008.3,45.613,147.82,1.9072,54.588,-0.6608695652174053
32.422,1007.8,45.858,147.68,2.1599,58.643,-0.7188405797101597
31.974,1007.4,43.163,147.74,2.0666,60.415,-0.7652173913043605
31.987,1007.4,41.265,147.05,2.2843,61.208,-0.7652173913043605
31.598,1007.6,47.395,146.89,2.1594,61.245,-0.7420289855072535
29.403,1008.0,67.025,141.22,2.1514,55.949,-0.6956521739130527
28.297,1008.4,71.149,131.49,2.2848,53.303,-0.6492753623188517
27.672,1008.6,68.467,130.3,2.706,55.222,-0.6260869565217447
26.164,1008.5,67.159,130.38,2.5577,55.781,-0.6376811594202982
24.37,1008.4,66.418,130.67,2.3926,57.885,-0.6492753623188517
23.098,1008.4,70.875,130.06,2.1199,56.629,-0.6492753623188517
22.509,1008.1,72.144,128.48,2.0295,55.408,-0.6840579710144992
22.012,1008.0,73.31,129.89,1.9637,56.52,-0.6956521739130527
21.523,1007.9,72.923,130.73,1.9511,58.007,-0.7072463768116062
21.284,1007.8,73.492,130.85,1.854,57.777,-0.7188405797101597
20.864,1008.0,73.786,130.72,1.9587,58.438,-0.6956521739130527
